type,amount,oldbalanceOrg,newbalanceOrig,isFraud
TRANSFER,2033788.08,0.0,0.0,0
TRANSFER,616132.45,15415.0,0.0,0
CASH_OUT,8091.78,8091.78,0.0,1
CASH_IN,53981.35,3858498.61,3912479.95,0
PAYMENT,24506.27,51212.94,26706.67,0
CASH_IN,266116.5,2231107.09,2497223.59,0
TRANSFER,3372.0,3372.0,0.0,1
CASH_OUT,16914.04,0.0,0.0,0
PAYMENT,18389.66,195803.54,177413.88,0
CASH_IN,23815.52,5949809.38,5973624.9,0
TRANSFER,2033312.02,176434.0,0.0,0
TRANSFER,824841.09,824841.09,0.0,1
PAYMENT,9528.56,0.0,0.0,0
TRANSFER,628697.26,628697.26,0.0,1
CASH_IN,282895.56,25096.0,307991.56,0
TRANSFER,119041.12,119041.12,0.0,1
CASH_OUT,87412.32,0.0,0.0,0
TRANSFER,8991625.83,8991625.83,0.0,1
TRANSFER,1387048.31,1387048.31,0.0,1
CASH_OUT,82767.31,82767.31,0.0,1
TRANSFER,2642116.95,2642116.95,0.0,1
PAYMENT,15512.83,0.0,0.0,0
TRANSFER,786278.72,786278.72,0.0,1
PAYMENT,4408.27,496935.64,492527.38,0
TRANSFER,1365265.96,0.0,0.0,0
TRANSFER,271229.8,271229.8,0.0,1
CASH_OUT,3864609.52,3864609.52,0.0,1
TRANSFER,92001.22,92001.22,0.0,1
CASH_OUT,145534.78,0.0,0.0,0
TRANSFER,10000000.0,12254417.02,2254417.02,1
TRANSFER,398711.68,398711.68,0.0,1
CASH_OUT,327641.55,0.0,0.0,0
TRANSFER,794421.26,794421.26,0.0,1
TRANSFER,5363795.31,5363795.31,0.0,1
CASH_IN,344037.66,473020.0,817057.66,0
CASH_OUT,179529.71,0.0,0.0,0
TRANSFER,7703574.71,7703574.71,0.0,1
PAYMENT,7487.23,0.0,0.0,0
PAYMENT,3332.86,495218.0,491885.14,0
PAYMENT,9476.29,0.0,0.0,0
CASH_OUT,3374.25,3374.25,0.0,1
CASH_IN,246603.9,3680620.09,3927223.99,0
TRANSFER,399045.08,10399045.08,10399045.08,1
CASH_OUT,97063.65,0.0,0.0,0
PAYMENT,1432.63,49203.3,47770.66,0
PAYMENT,14535.18,0.0,0.0,0
CASH_OUT,167743.93,167743.93,0.0,1
CASH_OUT,97580.91,189937.8,92356.89,0
CASH_OUT,305627.0,305627.0,0.0,1
TRANSFER,159169.08,26984.0,0.0,0
CASH_OUT,105127.71,0.0,0.0,0
CASH_OUT,173985.18,0.0,0.0,0
CASH_OUT,168455.76,168455.76,0.0,1
CASH_IN,89429.04,339.0,89768.04,0
CASH_OUT,66509.68,0.0,0.0,0
PAYMENT,34764.49,108028.0,73263.51,0
TRANSFER,232185.56,232185.56,0.0,1
TRANSFER,76548.48,76548.48,0.0,1
CASH_OUT,326008.8,18091.97,0.0,0
CASH_OUT,65494.78,65494.78,0.0,1
PAYMENT,912.14,45716.0,44803.86,0
PAYMENT,31755.37,0.0,0.0,0
TRANSFER,186567.41,186567.41,0.0,1
PAYMENT,19076.33,0.0,0.0,0
TRANSFER,3640983.71,3640983.71,0.0,1
CASH_OUT,509985.31,509985.31,0.0,1
CASH_OUT,149116.84,45159.0,0.0,0
CASH_OUT,87438.83,87438.83,0.0,1
CASH_OUT,16827.32,0.0,0.0,0
TRANSFER,10000000.0,15618179.9,5618179.9,1
CASH_IN,63728.0,21456.0,85184.0,0
CASH_OUT,474195.1,474195.1,0.0,1
PAYMENT,17254.88,256742.14,239487.26,0
CASH_OUT,932304.24,932304.24,0.0,1
PAYMENT,23534.69,119424.0,95889.31,0
CASH_OUT,160351.22,160351.22,0.0,1
CASH_IN,33236.17,4445314.35,4478550.51,0
TRANSFER,850530.59,850530.59,0.0,1
CASH_IN,129247.9,129348.31,258596.21,0
TRANSFER,912950.54,912950.54,0.0,1
CASH_OUT,10774.34,39866.0,29091.66,0
CASH_OUT,6087.58,6087.58,0.0,1
TRANSFER,7748802.0,7748802.0,0.0,1
CASH_IN,47455.51,22227.0,69682.51,0
TRANSFER,6250438.78,6250438.78,0.0,1
CASH_OUT,21238.54,78741.0,57502.46,0
CASH_OUT,92772.81,12149.0,0.0,0
CASH_OUT,126715.84,126715.84,0.0,1
PAYMENT,2475.22,105017.0,102541.78,0
CASH_OUT,3965182.83,3965182.83,0.0,1
PAYMENT,5357.54,0.0,0.0,0
CASH_IN,208413.18,4247451.38,4455864.56,0
PAYMENT,1384.18,4772.52,3388.34,0
CASH_IN,12608.64,2380204.27,2392812.91,0
TRANSFER,1262335.59,169650.0,0.0,0
TRANSFER,385306.7,0.0,0.0,0
CASH_OUT,989954.57,989954.57,0.0,1
CASH_OUT,124523.89,18872.0,0.0,0
TRANSFER,74436.56,74436.56,0.0,1
CASH_OUT,278577.6,278577.6,0.0,1
CASH_OUT,1827209.07,1827209.07,0.0,1
CASH_OUT,403934.66,4466.0,0.0,0
CASH_OUT,188797.41,0.0,0.0,0
TRANSFER,171880.67,171880.67,0.0,1
TRANSFER,374795.68,6081.0,0.0,0
TRANSFER,622235.32,622235.32,0.0,1
CASH_OUT,160296.55,160296.55,0.0,1
CASH_OUT,309911.03,50357.0,0.0,0
CASH_OUT,1418168.85,1418168.85,0.0,1
PAYMENT,7123.7,0.0,0.0,0
CASH_IN,102394.39,11184232.0,11286626.39,0
PAYMENT,6426.04,120265.0,113838.96,0
PAYMENT,11526.06,0.0,0.0,0
TRANSFER,205170.29,205170.29,0.0,1
CASH_OUT,352933.31,0.0,0.0,0
TRANSFER,79031.41,79031.41,0.0,1
TRANSFER,989311.12,989311.12,0.0,1
PAYMENT,1964.21,0.0,0.0,0
PAYMENT,14213.57,0.0,0.0,0
CASH_OUT,197770.11,6521.0,0.0,0
TRANSFER,8383.17,8383.17,0.0,1
PAYMENT,12971.09,11939.0,0.0,0
CASH_OUT,132973.41,132973.41,0.0,1
PAYMENT,2631.7,0.0,0.0,0
TRANSFER,9749042.95,9749042.95,0.0,1
CASH_OUT,31023.6,309753.0,278729.4,0
TRANSFER,98050.29,98050.29,0.0,1
TRANSFER,167715.53,167715.53,0.0,1
TRANSFER,295054.68,295054.68,0.0,1
CASH_OUT,16274.51,16274.51,0.0,1
CASH_IN,29752.7,2734240.12,2763992.81,0
CASH_OUT,9207.38,9207.38,0.0,1
TRANSFER,45053.05,45053.05,0.0,1
PAYMENT,1507.75,1047.0,0.0,0
CASH_OUT,769619.59,769619.59,0.0,1
CASH_OUT,12975.37,0.0,0.0,0
CASH_OUT,1707.4,1707.4,0.0,1
CASH_OUT,217231.0,217231.0,0.0,1
CASH_OUT,2308798.26,2308798.26,0.0,1
TRANSFER,174107.36,174107.36,0.0,1
CASH_IN,126097.93,1019221.64,1145319.56,0
PAYMENT,6380.75,31788.4,25407.65,0
TRANSFER,4212682.84,4212682.84,0.0,1
CASH_IN,244130.41,262637.86,506768.27,0
CASH_OUT,341956.42,341956.42,0.0,1
TRANSFER,932922.6,932922.6,0.0,1
TRANSFER,288263.38,288263.38,0.0,1
TRANSFER,40836.05,40836.05,0.0,1
CASH_IN,93011.37,4621871.81,4714883.18,0
TRANSFER,963966.56,963966.56,0.0,1
PAYMENT,5861.88,82217.0,76355.12,0
CASH_IN,526568.96,1778444.59,2305013.55,0
TRANSFER,143275.81,143275.81,0.0,1
TRANSFER,120598.96,120598.96,0.0,1
CASH_OUT,195070.78,0.0,0.0,0
TRANSFER,592737.43,592737.43,0.0,1
CASH_OUT,540914.12,540914.12,0.0,1
CASH_IN,166788.26,17440800.09,17607588.35,0
TRANSFER,2392482.86,2392482.86,0.0,1
CASH_OUT,171880.67,171880.67,0.0,1
PAYMENT,803.7,0.0,0.0,0
TRANSFER,1767112.66,1767112.66,0.0,1
CASH_OUT,398361.79,0.0,0.0,0
CASH_IN,17876.28,18458.2,36334.48,0
TRANSFER,116798.38,116798.38,0.0,1
CASH_OUT,167067.78,167067.78,0.0,1
PAYMENT,16343.43,100881.0,84537.57,0
CASH_OUT,8267760.5,8267760.5,0.0,1
PAYMENT,7808.95,88634.42,80825.48,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,366896.03,366896.03,0.0,1
TRANSFER,42483.97,42483.97,0.0,1
TRANSFER,30171.95,30171.95,0.0,1
CASH_OUT,55539.89,55539.89,0.0,1
CASH_OUT,271908.4,271908.4,0.0,1
CASH_OUT,17979.2,0.0,0.0,0
CASH_OUT,302322.26,306083.0,3760.74,0
PAYMENT,557.99,0.0,0.0,0
TRANSFER,171572.06,171572.06,0.0,1
TRANSFER,239095.53,239095.53,0.0,1
TRANSFER,225361.44,225361.44,0.0,1
CASH_OUT,2908264.69,2908264.69,0.0,1
TRANSFER,70072.66,70072.66,0.0,1
TRANSFER,450489.27,450489.27,0.0,1
CASH_IN,102690.29,21383.0,124073.29,0
PAYMENT,9089.22,93663.0,84573.78,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,87698.36,87698.36,0.0,1
CASH_OUT,9996886.64,9996886.64,0.0,1
CASH_OUT,335219.49,335219.49,0.0,1
CASH_OUT,91965.45,23567.0,0.0,0
TRANSFER,40593.23,40593.23,0.0,1
CASH_OUT,1201681.76,1201681.76,0.0,1
CASH_OUT,96288.91,0.0,0.0,0
CASH_IN,63939.69,6762499.29,6826438.98,0
CASH_IN,146790.57,1841957.39,1988747.96,0
CASH_OUT,114149.44,114149.44,0.0,1
PAYMENT,12126.79,102372.0,90245.21,0
PAYMENT,34198.39,3794.0,0.0,0
CASH_IN,59705.63,7731582.65,7791288.28,0
CASH_IN,238179.5,10340.0,248519.5,0
TRANSFER,3049501.0,0.0,0.0,0
CASH_OUT,64940.15,228516.0,163575.85,0
CASH_OUT,605108.36,605108.36,0.0,1
CASH_OUT,677563.22,677563.22,0.0,1
PAYMENT,11527.15,0.0,0.0,0
CASH_OUT,1090527.71,1090527.71,0.0,1
TRANSFER,1092119.68,0.0,0.0,0
TRANSFER,3582885.46,3582885.46,0.0,1
PAYMENT,2978.26,10441.0,7462.74,0
TRANSFER,135428.39,135428.39,0.0,1
PAYMENT,505.02,42399.0,41893.98,0
TRANSFER,50820.71,50820.71,0.0,1
CASH_IN,359830.52,5999129.08,6358959.6,0
TRANSFER,16182.7,16182.7,0.0,1
TRANSFER,171651.7,171651.7,0.0,1
CASH_OUT,21819.57,21819.57,0.0,1
TRANSFER,174566.53,174566.53,0.0,1
TRANSFER,182666.85,182666.85,0.0,1
CASH_OUT,161147.38,161147.38,0.0,1
CASH_OUT,76582.23,76582.23,0.0,1
CASH_OUT,537539.97,537539.97,0.0,1
PAYMENT,8459.39,70891.75,62432.36,0
CASH_OUT,39013.3,39013.3,0.0,1
CASH_OUT,141595.37,0.0,0.0,0
CASH_OUT,11663.59,0.0,0.0,0
CASH_IN,178175.95,407.0,178582.95,0
TRANSFER,10000000.0,18931607.89,8931607.89,1
CASH_OUT,347689.88,0.0,0.0,0
CASH_OUT,393482.63,380.0,0.0,0
TRANSFER,335094.53,335094.53,0.0,1
TRANSFER,2582642.18,2582642.18,0.0,1
CASH_OUT,1494432.21,1494432.21,0.0,1
CASH_OUT,136999.68,91812.0,0.0,0
TRANSFER,329055.47,329055.47,0.0,1
PAYMENT,11069.04,8060.0,0.0,0
CASH_OUT,9060955.18,9060955.18,0.0,1
PAYMENT,2933.81,0.0,0.0,0
CASH_OUT,205795.03,93667.53,0.0,0
CASH_OUT,96139.01,30406.0,0.0,0
TRANSFER,873356.47,873356.47,0.0,1
CASH_OUT,331708.36,19059.0,0.0,0
PAYMENT,2238.02,0.0,0.0,0
CASH_OUT,179652.91,62559.0,0.0,0
TRANSFER,3774746.08,3774746.08,0.0,1
TRANSFER,246250.77,246250.77,0.0,1
TRANSFER,155028.83,155028.83,0.0,1
CASH_OUT,49914.05,0.0,0.0,0
CASH_OUT,234590.47,0.0,0.0,0
CASH_OUT,533920.23,0.0,0.0,0
PAYMENT,10803.86,93491.65,82687.78,0
PAYMENT,714.86,277.0,0.0,0
CASH_OUT,284000.25,284000.25,0.0,1
CASH_OUT,152372.18,152372.18,0.0,1
PAYMENT,9237.05,0.0,0.0,0
PAYMENT,17965.96,83063.0,65097.04,0
TRANSFER,6512846.44,6512846.44,0.0,1
CASH_OUT,37766.23,37766.23,0.0,1
TRANSFER,1017016.67,1017016.67,0.0,1
TRANSFER,568918.32,568918.32,0.0,1
CASH_OUT,21829.31,21829.31,0.0,1
TRANSFER,534470.98,534470.98,0.0,1
CASH_OUT,4900487.15,4900487.15,0.0,1
CASH_OUT,9198459.96,9198459.96,0.0,1
TRANSFER,2052851.64,2052851.64,0.0,1
PAYMENT,10144.48,0.0,0.0,0
PAYMENT,8885.19,263629.77,254744.58,0
TRANSFER,10000000.0,13020974.53,3020974.53,1
CASH_OUT,596196.11,805559.18,209363.07,0
CASH_OUT,214503.89,90451.0,0.0,0
CASH_OUT,109571.69,0.0,0.0,0
CASH_OUT,452261.67,452261.67,0.0,1
TRANSFER,813039.53,0.0,0.0,0
CASH_OUT,1052668.73,1052668.73,0.0,1
CASH_OUT,156696.92,0.0,0.0,0
CASH_OUT,153135.07,11587.0,0.0,0
CASH_OUT,3580542.06,3580542.06,0.0,1
CASH_OUT,951.46,0.0,0.0,0
PAYMENT,21068.57,0.0,0.0,0
CASH_OUT,4375931.29,4375931.29,0.0,1
TRANSFER,797235.09,797235.09,0.0,1
PAYMENT,10316.95,0.0,0.0,0
TRANSFER,1306690.61,1306690.61,0.0,1
CASH_OUT,69912.57,69912.57,0.0,1
CASH_OUT,199870.29,199870.29,0.0,1
PAYMENT,3422.3,354580.0,351157.7,0
PAYMENT,14997.44,0.0,0.0,0
CASH_IN,238316.73,8685071.82,8923388.56,0
TRANSFER,4892193.09,4892193.09,4892193.09,1
CASH_OUT,55653.0,11499.0,0.0,0
CASH_OUT,634385.97,634385.97,0.0,1
CASH_IN,192358.1,10214.0,202572.1,0
TRANSFER,10000000.0,10353874.22,353874.22,1
TRANSFER,10000000.0,10185510.21,185510.21,1
CASH_OUT,225539.78,0.0,0.0,0
CASH_OUT,40413.81,40413.81,0.0,1
CASH_OUT,92043.22,92043.22,0.0,1
TRANSFER,64344.59,64344.59,0.0,1
TRANSFER,936976.86,936976.86,0.0,1
TRANSFER,220477.66,0.0,0.0,0
TRANSFER,79323.25,79323.25,0.0,1
CASH_OUT,148260.99,31243.0,0.0,0
CASH_OUT,241032.47,21685.0,0.0,0
PAYMENT,6952.42,0.0,0.0,0
PAYMENT,16006.29,31561.0,15554.71,0
CASH_OUT,248242.32,248242.32,0.0,1
CASH_IN,303192.92,77701.0,380893.92,0
CASH_OUT,98086.09,98086.09,0.0,1
CASH_IN,222303.34,14109659.75,14331963.1,0
TRANSFER,972713.05,972713.05,0.0,1
PAYMENT,7823.3,0.0,0.0,0
CASH_OUT,130668.56,130668.56,0.0,1
PAYMENT,13336.78,221014.35,207677.57,0
CASH_OUT,173098.39,0.0,0.0,0
TRANSFER,410299.86,410299.86,0.0,1
CASH_OUT,107732.98,107732.98,0.0,1
CASH_OUT,185361.58,0.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_IN,201026.36,4806930.13,5007956.49,0
PAYMENT,3796.55,6363.0,2566.45,0
CASH_OUT,237943.62,237943.62,0.0,1
CASH_OUT,103124.43,103124.43,0.0,1
PAYMENT,9577.85,0.0,0.0,0
TRANSFER,1005346.72,1005346.72,0.0,1
CASH_OUT,56452.49,22276.0,0.0,0
TRANSFER,48078.85,48078.85,0.0,1
TRANSFER,105861.07,105861.07,0.0,1
CASH_OUT,103588.58,82409.33,0.0,0
CASH_IN,341323.02,2075682.24,2417005.25,0
CASH_OUT,15082.07,92689.0,77606.93,0
TRANSFER,103124.43,103124.43,0.0,1
CASH_OUT,5393290.34,5393290.34,0.0,1
PAYMENT,69438.48,0.0,0.0,0
TRANSFER,2985840.4,2985840.4,0.0,1
PAYMENT,37517.2,20501.68,0.0,0
CASH_OUT,170511.13,11346.0,0.0,0
CASH_IN,190363.12,68082.0,258445.12,0
CASH_OUT,430207.22,430207.22,0.0,1
PAYMENT,1030.73,0.0,0.0,0
TRANSFER,705529.08,705529.08,0.0,1
PAYMENT,10736.42,819.0,0.0,0
CASH_OUT,30917.39,30917.39,0.0,1
CASH_OUT,49571.87,49571.87,0.0,1
CASH_IN,201068.11,3542731.14,3743799.24,0
TRANSFER,60274.87,60274.87,0.0,1
PAYMENT,18361.17,0.0,0.0,0
TRANSFER,93810.76,93810.76,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,18627.02,18627.02,0.0,1
CASH_IN,76656.27,5697457.36,5774113.63,0
PAYMENT,8011.75,21544.0,13532.25,0
CASH_OUT,71867.47,71867.47,0.0,1
CASH_OUT,101564.69,74349.0,0.0,0
TRANSFER,3178881.71,3178881.71,0.0,1
TRANSFER,10000000.0,12740879.15,2740879.15,1
CASH_OUT,21859.86,21859.86,0.0,1
CASH_IN,290122.22,2385732.63,2675854.85,0
TRANSFER,107351.33,107351.33,0.0,1
CASH_OUT,1467324.96,1467324.96,0.0,1
TRANSFER,54892.98,54892.98,0.0,1
CASH_OUT,9295454.24,9295454.24,0.0,1
TRANSFER,461509.86,461509.86,0.0,1
CASH_OUT,117976.9,1168.0,0.0,0
TRANSFER,513319.78,377.0,0.0,0
CASH_OUT,34400.35,0.0,0.0,0
PAYMENT,40431.04,171649.48,131218.44,0
TRANSFER,158214.43,158214.43,0.0,1
TRANSFER,430207.22,430207.22,0.0,1
TRANSFER,88748.63,88748.63,0.0,1
CASH_OUT,127091.33,127091.33,0.0,1
CASH_IN,202290.9,26762758.34,26965049.24,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,224823.54,1373.0,0.0,0
CASH_IN,30388.23,84898.0,115286.23,0
CASH_OUT,19511.35,19511.35,0.0,1
CASH_IN,144640.84,4243.0,148883.84,0
PAYMENT,11350.02,884.0,0.0,0
CASH_OUT,102009.37,102009.37,0.0,1
TRANSFER,37065.55,37065.55,0.0,1
CASH_OUT,276247.71,0.0,0.0,0
TRANSFER,72901.03,72901.03,0.0,1
TRANSFER,232315.43,232315.43,0.0,1
PAYMENT,4479.66,253130.0,248650.34,0
TRANSFER,771024.82,771024.82,0.0,1
CASH_OUT,67653.75,67653.75,0.0,1
TRANSFER,56231.05,56231.05,0.0,1
CASH_OUT,341390.02,0.0,0.0,0
CASH_OUT,134636.31,0.0,0.0,0
CASH_OUT,142715.07,142715.07,0.0,1
TRANSFER,92735.71,92735.71,0.0,1
CASH_IN,139719.89,4072045.95,4211765.84,0
TRANSFER,306691.05,306691.05,0.0,1
CASH_IN,40302.07,778147.16,818449.22,0
CASH_IN,56885.77,10516.0,67401.77,0
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,146908.38,146908.38,0.0,1
CASH_OUT,6950.65,50873.0,43922.35,0
PAYMENT,7569.73,0.0,0.0,0
TRANSFER,6087.58,6087.58,0.0,1
TRANSFER,1244220.17,0.0,0.0,0
CASH_OUT,7670038.08,7670038.08,0.0,1
TRANSFER,92145.4,92145.4,0.0,1
PAYMENT,1871.12,912.0,0.0,0
TRANSFER,945131.71,945131.71,0.0,1
CASH_IN,29414.97,7671.0,37085.97,0
CASH_IN,603500.56,22583.0,626083.56,0
TRANSFER,2485467.28,2485467.28,0.0,1
CASH_OUT,204716.76,0.0,0.0,0
CASH_OUT,148188.84,148188.84,0.0,1
CASH_OUT,498183.25,498183.25,0.0,1
PAYMENT,3135.57,292376.89,289241.32,0
CASH_OUT,45199.54,0.0,0.0,0
PAYMENT,8987.3,299249.0,290261.7,0
CASH_OUT,38610.69,45232.0,6621.31,0
CASH_OUT,37842.54,74643.63,36801.09,0
CASH_OUT,160786.85,110818.0,0.0,0
TRANSFER,19226.25,19226.25,0.0,1
PAYMENT,26562.76,88954.0,62391.24,0
TRANSFER,364715.24,364715.24,0.0,1
CASH_OUT,1839972.36,1839972.36,0.0,1
CASH_OUT,25416.19,0.0,0.0,0
PAYMENT,23905.01,625584.53,601679.53,0
TRANSFER,101515.68,101515.68,0.0,1
CASH_OUT,170486.7,170486.7,0.0,1
TRANSFER,57178.37,0.0,0.0,0
TRANSFER,1543975.74,1543975.74,0.0,1
CASH_OUT,34620.81,0.0,0.0,0
TRANSFER,52541.42,52541.42,0.0,1
CASH_OUT,2828068.73,2828068.73,0.0,1
TRANSFER,214793.32,214793.32,0.0,1
CASH_OUT,28936.11,28936.11,0.0,1
TRANSFER,238717.5,238717.5,0.0,1
TRANSFER,1665334.68,1665334.68,0.0,1
PAYMENT,31287.32,0.0,0.0,0
CASH_OUT,94261.84,94261.84,0.0,1
TRANSFER,272637.22,272637.22,0.0,1
CASH_OUT,160.86,0.0,0.0,0
CASH_OUT,16202.61,181.0,0.0,0
PAYMENT,2388.89,0.0,0.0,0
CASH_OUT,51479.3,29950.0,0.0,0
PAYMENT,5617.11,145537.38,139920.27,0
TRANSFER,86002.09,86002.09,0.0,1
TRANSFER,3071270.72,3071270.72,0.0,1
CASH_OUT,376164.0,54741.0,0.0,0
TRANSFER,455074.13,455074.13,0.0,1
CASH_OUT,139210.23,139210.23,0.0,1
TRANSFER,741692.33,6003.04,0.0,0
PAYMENT,22.96,0.0,0.0,0
CASH_OUT,115038.9,64715.0,0.0,0
CASH_OUT,68271.13,1069.0,0.0,0
CASH_OUT,1284959.39,1284959.39,0.0,1
TRANSFER,82767.31,82767.31,0.0,1
CASH_OUT,251997.5,50938.0,0.0,0
PAYMENT,31950.84,0.0,0.0,0
TRANSFER,3588493.75,0.0,0.0,0
CASH_IN,139135.41,42.0,139177.41,0
PAYMENT,13542.33,90009.0,76466.67,0
CASH_OUT,107188.41,107188.41,0.0,1
PAYMENT,2920.64,5028.0,2107.36,0
TRANSFER,64557.77,64557.77,0.0,1
CASH_IN,100230.85,3390977.08,3491207.93,0
TRANSFER,111467.61,111467.61,0.0,1
CASH_OUT,1397162.15,1397162.15,0.0,1
TRANSFER,336917.97,336917.97,0.0,1
CASH_OUT,302722.22,0.0,0.0,0
CASH_OUT,155174.49,0.0,0.0,0
CASH_OUT,2299330.46,2299330.46,0.0,1
TRANSFER,5800988.12,5800988.12,0.0,1
CASH_IN,153521.72,17579.0,171100.72,0
CASH_OUT,33701.41,10099.0,0.0,0
CASH_IN,35483.55,6625824.99,6661308.54,0
TRANSFER,20842.92,20842.92,0.0,1
CASH_IN,1114.03,4036723.48,4037837.51,0
TRANSFER,1254775.16,1254775.16,0.0,1
CASH_IN,185574.64,4845425.6,5031000.24,0
CASH_OUT,169505.59,100266.0,0.0,0
CASH_IN,290041.74,61330.0,351371.74,0
CASH_OUT,229922.59,673.0,0.0,0
TRANSFER,27723.34,27723.34,0.0,1
CASH_OUT,123960.22,0.0,0.0,0
TRANSFER,223730.4,223730.4,0.0,1
PAYMENT,8737.07,4564.0,0.0,0
TRANSFER,5999376.79,5999376.79,0.0,1
PAYMENT,5039.24,0.0,0.0,0
CASH_OUT,1516823.73,1516823.73,0.0,1
PAYMENT,6745.72,0.0,0.0,0
PAYMENT,9075.75,0.0,0.0,0
PAYMENT,9146.34,437291.0,428144.66,0
CASH_OUT,102256.57,102256.57,0.0,1
CASH_OUT,116346.53,0.0,0.0,0
TRANSFER,492003.04,492003.04,0.0,1
TRANSFER,96989.06,96989.06,0.0,1
CASH_OUT,6392.08,6392.08,0.0,1
CASH_OUT,1077146.94,1077146.94,0.0,1
CASH_OUT,98634.75,98634.75,0.0,1
TRANSFER,222367.01,20163.0,0.0,0
PAYMENT,21474.56,1150.76,0.0,0
CASH_OUT,561027.94,561027.94,0.0,1
CASH_OUT,592443.66,592443.66,0.0,1
CASH_OUT,448265.08,448265.08,0.0,1
PAYMENT,570.8,24014.18,23443.38,0
PAYMENT,16057.3,0.0,0.0,0
CASH_OUT,107159.76,26210.0,0.0,0
CASH_OUT,168100.4,0.0,0.0,0
CASH_OUT,1058602.68,1058602.68,0.0,1
TRANSFER,2115503.99,2115503.99,0.0,1
TRANSFER,7484125.12,7484125.12,0.0,1
TRANSFER,147957.23,147957.23,0.0,1
TRANSFER,617374.5,10044.0,0.0,0
CASH_IN,158931.06,9519.0,168450.06,0
CASH_IN,24099.08,14309.0,38408.08,0
PAYMENT,2110.46,0.0,0.0,0
TRANSFER,2302439.02,361133.55,0.0,0
TRANSFER,2023920.09,2023920.09,0.0,1
PAYMENT,23854.44,0.0,0.0,0
TRANSFER,49967.38,29208.0,0.0,0
TRANSFER,1437291.89,1437291.89,0.0,1
PAYMENT,44283.57,20482.0,0.0,0
CASH_OUT,115628.01,565301.95,449673.94,0
CASH_OUT,13074.53,13074.53,0.0,1
PAYMENT,7041.92,127095.0,120053.08,0
CASH_IN,61148.4,17124566.66,17185715.06,0
PAYMENT,4408.7,661355.56,656946.86,0
CASH_IN,221106.12,31729.0,252835.12,0
TRANSFER,4815187.09,4815187.09,0.0,1
CASH_OUT,386733.36,30831.0,0.0,0
TRANSFER,1933121.35,1933121.35,0.0,1
CASH_OUT,267865.0,49524.0,0.0,0
CASH_IN,218800.9,1146721.11,1365522.01,0
CASH_OUT,142679.37,0.0,0.0,0
CASH_OUT,269545.63,269545.63,0.0,1
TRANSFER,10000000.0,29585040.37,19585040.37,1
CASH_OUT,4892226.25,4892226.25,0.0,1
CASH_IN,88795.55,14597.0,103392.55,0
PAYMENT,23984.98,1646.0,0.0,0
CASH_OUT,329728.11,329728.11,0.0,1
CASH_IN,190071.9,50343.0,240414.9,0
CASH_OUT,16909.1,13809.0,0.0,0
TRANSFER,3640271.29,3640271.29,0.0,1
CASH_IN,79657.94,2674.0,82331.94,0
CASH_OUT,459378.91,459378.91,0.0,1
PAYMENT,25254.05,0.0,0.0,0
TRANSFER,59385.67,59385.67,0.0,1
TRANSFER,330710.0,0.0,0.0,0
PAYMENT,10177.92,0.0,0.0,0
TRANSFER,285376.6,285376.6,0.0,1
CASH_OUT,58229.28,5056.0,0.0,0
CASH_OUT,192742.12,138.0,0.0,0
PAYMENT,4908.58,0.0,0.0,0
TRANSFER,10000000.0,19110884.44,9110884.44,1
CASH_IN,336426.14,1671325.8,2007751.94,0
CASH_OUT,167080.33,50186.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,8775594.43,8775594.43,0.0,1
CASH_IN,137960.33,15189116.63,15327076.96,0
CASH_OUT,51144.79,311.0,0.0,0
PAYMENT,16900.29,155.0,0.0,0
CASH_OUT,60867.99,0.0,0.0,0
CASH_OUT,265961.0,265961.0,0.0,1
CASH_OUT,786573.0,786573.0,0.0,1
CASH_OUT,5912204.0,5912204.0,0.0,1
CASH_OUT,143032.0,143032.0,0.0,1
TRANSFER,115535.52,115535.52,0.0,1
CASH_OUT,104730.83,0.0,0.0,0
CASH_IN,66361.47,25676511.81,25742873.27,0
CASH_OUT,262315.99,86596.0,0.0,0
PAYMENT,1702.99,0.0,0.0,0
CASH_OUT,40591.72,40591.72,0.0,1
TRANSFER,1074.81,1074.81,0.0,1
CASH_OUT,60726.57,60726.57,0.0,1
TRANSFER,349627.64,349627.64,0.0,1
CASH_OUT,461355.62,14548.0,0.0,0
TRANSFER,798007.45,798007.45,0.0,1
CASH_OUT,108149.48,0.0,0.0,0
CASH_IN,296634.13,10205.0,306839.13,0
CASH_OUT,1241118.86,1241118.86,0.0,1
TRANSFER,3178915.22,3178915.22,0.0,1
CASH_OUT,84501.95,0.0,0.0,0
TRANSFER,204793.86,0.0,0.0,0
CASH_OUT,5469910.99,5469910.99,0.0,1
CASH_IN,58737.77,5736746.59,5795484.36,0
CASH_OUT,42755.58,361878.0,319122.42,0
CASH_OUT,2432747.48,2432747.48,0.0,1
PAYMENT,9636.46,0.0,0.0,0
TRANSFER,1321411.89,0.0,0.0,0
